school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,subject,total_study_time,parent_education,alcohol_consumption,Predicted_Grade,Risk_Category,Grade_Improvement,Is_Improving,Performance_Level,Study_Efficiency,Risk_Score
0,0,18,1,1,1,1,1,2,2,1,1,2,2,0,0,1,1,0,0,1,0,0,4,4,3,1,1,3,2,11,11,11,math,4,1.0,1.0,,,0,False,Medium-Low,2.75,5.4
0,1,17,0,0,1,1,2,0,0,1,1,1,2,0,0,1,1,1,0,1,0,1,3,5,2,2,2,1,2,15,14,14,math,2,1.5,2.0,,,-1,False,Medium-High,7.0,6.2
0,0,17,1,0,1,2,4,0,1,3,1,2,2,0,0,1,1,0,1,1,1,1,4,3,3,1,1,1,2,10,10,10,math,4,3.0,1.0,,,0,False,Low,2.5,5.4
0,0,17,1,1,1,2,2,3,2,0,1,2,2,0,1,1,1,0,1,1,1,1,4,4,4,2,3,5,6,12,12,12,math,4,2.0,2.5,,,0,False,Medium-High,3.0,6.5
0,0,18,0,0,0,3,2,2,3,1,1,2,2,0,0,0,0,0,0,0,1,1,4,1,1,1,1,5,75,10,9,9,math,4,2.5,1.0,,,-1,False,Low,2.25,20.0
0,1,18,1,0,1,4,4,4,3,1,1,2,1,0,0,0,1,1,1,1,1,0,3,2,4,1,4,3,22,9,9,9,math,2,4.0,2.5,9.439726390838622,High Risk,0,False,Low,4.5,10.3
0,0,18,1,0,1,4,4,1,1,3,0,1,2,1,1,1,0,1,1,1,1,1,2,4,4,1,1,4,15,9,8,8,math,2,4.0,1.0,,,-1,False,Low,4.0,8.899999999999999
0,1,18,1,1,1,4,3,4,3,0,1,2,1,0,0,0,1,1,1,1,1,0,4,2,3,1,2,1,8,10,11,10,math,2,3.5,1.5,,,0,False,Low,5.0,7.3
0,1,17,1,1,0,4,1,3,2,1,1,2,1,0,0,0,1,1,1,1,1,1,4,5,4,2,4,5,30,8,8,8,math,2,2.5,3.0,7.059929370880127,High Risk,0,False,Low,4.0,11.999999999999998
0,1,17,1,1,0,3,2,4,3,1,1,1,1,1,0,0,0,0,1,1,1,0,4,4,4,3,4,3,19,11,9,10,math,1,2.5,3.5,,,-1,False,Low,10.0,10.5
0,0,18,0,1,1,1,1,0,2,3,1,2,4,0,0,1,1,1,1,1,0,0,5,2,2,1,1,3,1,12,12,12,math,8,1.0,1.0,,,0,False,Medium-High,1.5,4.0
0,0,18,1,0,1,1,1,2,2,1,1,2,2,0,1,0,0,1,1,1,1,0,5,4,4,1,1,4,4,8,9,10,math,4,1.0,1.0,,,2,True,Low,2.5,5.8
0,0,17,1,0,1,2,2,2,2,0,1,1,2,0,0,1,0,0,0,1,1,0,5,4,5,1,2,5,4,10,9,11,math,2,2.0,1.5,,,1,True,Medium-Low,5.5,6.499999999999999
0,1,17,1,0,1,1,1,2,2,3,0,1,2,0,0,0,1,0,0,1,1,0,4,3,3,1,2,4,2,12,10,11,math,2,1.0,1.5,,,-1,False,Medium-Low,5.5,6.1
0,0,18,1,0,1,2,2,0,0,2,1,1,3,0,0,1,1,0,1,1,1,0,4,3,3,1,2,2,5,18,18,19,math,3,2.0,1.5,,,1,True,High,6.333333333333333,6.3999999999999995
0,0,17,1,0,1,1,1,3,4,3,1,1,3,0,0,1,1,0,1,1,1,0,4,3,3,1,1,3,6,13,12,12,math,3,1.0,1.0,,,-1,False,Medium-High,4.0,6.5
0,1,18,1,0,1,2,1,3,3,3,1,1,3,0,0,0,1,1,1,1,1,0,4,2,4,1,3,2,6,15,14,14,math,3,1.5,2.0,,,-1,False,Medium-High,4.666666666666667,6.7
0,1,18,1,1,0,4,4,4,4,3,1,1,2,0,0,1,1,1,1,1,1,0,5,4,3,1,1,2,9,15,13,15,math,2,4.0,1.0,13.541975021362305,Medium Risk,0,False,High,7.5,7.3999999999999995
0,1,18,1,0,1,4,2,4,2,1,1,1,2,0,0,1,1,1,1,1,1,1,4,3,2,1,4,5,11,12,11,11,math,2,3.0,2.5,,,-1,False,Medium-Low,5.5,8.1
0,0,17,1,0,1,4,3,1,3,3,1,1,3,0,0,1,1,0,1,1,1,0,4,2,2,1,2,3,0,15,15,15,math,3,3.5,1.5,,,0,False,High,5.0,5.3999999999999995
0,0,18,1,1,1,2,1,3,0,3,1,1,2,1,0,0,0,0,1,1,1,1,5,4,3,1,1,5,12,12,12,13,math,2,1.5,1.0,12.799596519470214,Medium Risk,1,True,Medium-High,6.5,8.299999999999999
0,0,17,0,1,1,3,1,3,2,3,1,2,4,0,0,1,1,0,1,1,0,0,3,1,2,1,1,3,6,18,18,18,math,8,2.0,1.0,,,0,False,High,2.25,5.0
0,1,18,0,1,1,3,2,3,2,3,1,2,3,0,0,1,1,1,1,1,1,0,5,4,2,1,1,4,8,14,13,14,math,6,2.5,1.0,,,0,False,Medium-High,2.3333333333333335,6.000000000000001
0,1,17,1,0,1,3,3,1,2,1,1,1,1,0,0,1,1,0,1,1,1,0,4,4,3,1,3,5,4,14,12,11,math,1,3.0,2.0,,,-3,False,Medium-Low,11.0,6.9
0,0,19,1,0,1,4,4,1,2,3,2,2,2,0,0,1,1,1,1,1,1,0,2,3,4,2,3,2,0,10,9,0,math,4,4.0,2.5,6.577847805023193,High Risk,-10,False,Low,0.0,5.3
0,0,18,1,1,1,4,3,2,2,1,2,2,2,0,0,1,1,0,1,1,1,1,4,4,5,1,2,2,10,10,8,8,math,4,3.5,1.5,,,-2,False,Low,2.0,7.1
0,0,18,1,0,1,4,3,2,2,3,0,1,4,0,0,1,1,0,1,1,1,0,4,3,3,1,1,3,0,14,13,14,math,4,3.5,1.0,,,0,False,Medium-High,3.5,5.0
0,1,18,1,1,1,4,4,4,4,1,1,1,1,0,0,1,1,0,1,1,1,1,1,4,2,2,2,1,5,16,15,16,math,1,4.0,2.0,15.188702011108399,Low Risk,0,False,High,16.0,7.1000000000000005
0,0,18,1,1,0,4,4,1,2,1,1,1,2,0,0,1,0,0,1,1,1,1,4,2,4,1,1,4,14,12,10,11,math,2,4.0,1.0,,,-1,False,Medium-Low,5.5,8.399999999999999
0,1,17,1,1,1,4,4,2,4,1,0,2,1,0,0,0,1,0,1,1,1,0,4,1,1,2,2,5,0,11,11,10,math,2,4.0,2.0,,,-1,False,Low,5.0,5.8
0,0,17,1,0,1,4,2,2,2,3,1,2,3,0,0,1,1,0,1,1,1,0,4,3,3,1,1,3,0,15,12,14,math,6,3.0,1.0,,,-1,False,Medium-High,2.3333333333333335,4.4
0,0,17,1,0,1,3,2,1,1,3,0,1,4,0,0,1,1,1,0,1,1,0,5,2,2,1,2,5,0,17,17,18,math,4,2.5,1.5,,,1,True,High,4.5,5.1
0,1,19,1,0,1,3,3,2,2,1,2,1,2,1,0,1,0,1,1,1,1,1,4,4,4,1,1,3,20,15,14,13,math,2,3.0,1.0,,,-2,False,Medium-High,6.5,9.899999999999999
0,0,18,1,0,1,2,4,3,0,3,2,1,2,1,0,1,1,1,1,1,1,0,4,4,3,1,1,3,8,14,12,12,math,2,3.0,1.0,12.548051776885988,Medium Risk,-2,False,Medium-High,6.0,7.499999999999999
0,1,20,1,0,0,3,2,3,2,0,2,1,1,0,0,0,0,1,1,1,0,0,5,5,3,1,1,5,0,17,18,18,math,1,2.5,1.0,,,1,True,High,18.0,5.9
0,1,19,1,0,1,4,4,4,3,3,2,2,1,1,0,1,1,0,1,1,1,1,4,3,4,1,1,4,38,8,9,8,math,2,4.0,1.0,7.732203884124756,High Risk,0,False,Low,4.0,13.5
0,1,19,0,0,1,3,3,2,3,3,0,1,2,1,0,0,0,1,1,1,0,1,4,5,3,1,2,5,0,15,12,12,math,2,3.0,1.5,12.41880630493164,Medium Risk,-3,False,Medium-High,6.0,5.999999999999999
0,0,19,1,1,1,1,1,0,2,3,2,1,2,1,1,1,0,1,0,1,1,0,4,4,3,1,3,3,18,12,10,10,math,2,1.0,2.0,10.916493873596192,Medium Risk,-2,False,Low,5.0,9.7
0,0,19,1,1,1,1,2,3,3,1,2,1,2,1,0,0,0,1,0,1,0,1,4,2,4,2,2,3,0,9,9,0,math,2,1.5,2.0,7.605051679611206,High Risk,-9,False,Low,0.0,6.1
0,0,19,1,0,1,2,1,0,2,2,2,3,2,0,0,1,0,0,1,0,1,1,3,4,1,1,1,2,20,14,12,13,math,6,1.5,1.0,,,-1,False,Medium-High,2.1666666666666665,8.399999999999999
0,1,19,1,0,1,1,2,2,3,0,2,1,2,1,0,0,0,0,0,1,1,0,4,5,2,2,2,4,3,13,11,11,math,2,1.5,2.0,11.246188640594482,Medium Risk,-2,False,Medium-Low,5.5,6.699999999999999
0,0,19,1,1,1,3,2,3,2,3,2,2,2,1,0,1,1,0,0,1,1,1,4,2,2,1,2,1,22,13,10,11,math,4,2.5,1.5,,,-2,False,Medium-Low,2.75,9.8
0,0,19,1,0,1,1,1,0,1,1,2,1,3,2,0,0,0,0,0,1,1,1,4,1,2,1,1,3,14,15,13,13,math,3,1.0,1.0,13.121661548614501,Medium Risk,-2,False,Medium-High,4.333333333333333,8.7
0,0,19,0,0,1,2,3,2,2,3,2,1,3,1,0,0,0,0,1,1,1,1,4,1,2,1,1,3,40,13,11,11,math,3,2.5,1.0,,,-2,False,Medium-Low,3.6666666666666665,13.599999999999998
0,0,18,1,0,1,2,1,3,2,0,1,2,2,0,0,1,1,1,1,1,1,0,5,3,3,1,2,1,0,8,8,0,math,4,1.5,1.5,,,-8,False,Low,0.0,5.1
0,0,18,1,0,1,4,3,2,2,0,1,1,3,0,0,1,1,1,1,1,1,1,4,3,4,1,1,5,9,9,10,9,math,3,3.5,1.0,,,0,False,Low,3.0,7.1
0,0,17,0,0,1,3,4,0,3,0,0,1,3,0,0,1,1,1,0,1,1,0,4,3,4,2,5,5,0,11,11,10,math,3,3.5,3.5,,,-1,False,Low,3.3333333333333335,5.8
0,0,18,1,0,1,4,4,4,2,0,1,1,2,0,0,1,1,0,1,1,1,0,4,4,4,3,3,5,2,11,11,11,math,2,4.0,3.0,12.011649055480957,Medium Risk,0,False,Medium-Low,5.5,6.4
0,0,17,1,0,0,4,3,3,3,0,1,1,2,0,0,1,1,0,1,1,1,1,5,2,2,1,2,5,23,13,13,13,math,2,3.5,1.5,,,0,False,Medium-High,6.5,10.3
0,0,17,1,0,1,2,2,2,2,0,1,1,2,0,0,1,0,0,1,1,0,1,4,2,2,1,1,3,12,11,9,9,math,2,2.0,1.0,,,-2,False,Low,4.5,8.0
0,0,17,0,1,1,2,2,3,3,0,1,1,3,0,0,1,1,1,1,1,1,0,3,3,2,2,2,3,3,11,11,11,math,3,2.0,2.0,,,0,False,Medium-Low,3.6666666666666665,6.1
0,0,17,1,0,1,3,1,3,3,0,0,1,3,0,0,1,0,0,0,1,1,0,3,4,3,2,3,5,1,12,14,15,math,3,2.0,2.5,,,3,True,High,5.0,5.8
0,0,17,1,1,1,0,2,0,0,1,0,2,3,0,0,0,0,0,1,1,1,0,3,3,3,2,3,2,0,16,15,15,math,6,1.0,2.5,,,-1,False,High,2.5,4.7
0,1,18,1,0,1,4,4,2,2,0,1,1,3,0,0,0,0,1,1,1,1,0,4,3,3,2,2,3,3,9,12,11,math,3,4.0,2.0,,,2,True,Medium-Low,3.6666666666666665,6.1
0,1,17,1,0,1,3,3,2,3,3,1,1,1,0,0,0,0,1,0,1,1,0,4,3,5,3,5,5,3,14,15,16,math,1,3.0,4.0,,,2,True,High,16.0,7.1000000000000005
0,1,17,0,0,1,2,2,3,2,0,1,4,1,0,0,1,0,0,1,1,1,0,4,4,5,5,5,4,8,11,10,10,math,4,2.0,5.0,,,-1,False,Low,2.5,7.4
0,0,17,1,0,1,4,4,4,3,0,1,1,3,0,0,1,1,1,1,1,1,0,5,4,4,1,3,4,7,10,9,9,math,3,4.0,2.0,9.390462398529053,High Risk,-1,False,Low,3.0,6.9
0,0,17,1,0,1,4,4,4,4,0,1,2,3,0,0,1,1,0,0,1,1,1,4,3,3,1,2,4,4,14,14,14,math,6,4.0,1.5,,,0,False,Medium-High,2.3333333333333335,5.3
0,1,18,1,1,1,2,2,2,2,0,1,1,4,0,0,1,0,1,1,1,1,0,4,5,5,2,4,5,2,9,8,8,math,4,2.0,3.0,,,-1,False,Low,2.0,5.800000000000001
0,0,17,0,0,1,2,4,0,2,0,0,1,3,0,0,1,0,0,1,1,1,1,4,4,3,1,1,5,7,12,14,14,math,3,3.0,1.0,14.501213645935058,Low Risk,2,True,Medium-High,4.666666666666667,6.7
0,0,18,1,0,1,3,3,3,3,1,1,1,2,0,0,0,0,1,1,1,1,0,5,3,4,1,1,4,0,7,0,0,math,2,3.0,1.0,0.05074860990047455,High Risk,-7,False,Low,0.0,5.6
0,0,18,1,1,1,2,2,2,2,1,2,1,2,0,0,0,0,1,0,1,1,1,4,3,3,1,1,2,0,8,8,0,math,2,2.0,1.0,5.029394493103027,High Risk,-8,False,Low,0.0,5.6
0,0,18,0,0,1,2,2,0,2,0,1,2,4,0,0,0,0,1,1,1,0,0,4,4,4,1,1,4,0,10,9,0,math,8,2.0,1.0,,,-10,False,Low,0.0,3.8
0,0,17,1,0,1,3,4,3,2,0,1,1,3,0,0,0,0,0,1,1,1,0,4,4,5,1,3,5,16,16,15,15,math,3,3.5,2.0,,,-1,False,High,5.0,8.700000000000001
0,0,19,0,0,0,3,1,3,0,1,2,1,3,1,0,0,1,0,1,1,0,0,5,4,3,1,2,5,12,14,13,13,math,3,2.0,1.5,13.266096019744873,Medium Risk,-1,False,Medium-High,4.333333333333333,8.1
0,0,17,1,0,1,3,2,2,2,1,1,1,2,0,0,1,1,0,1,1,1,1,4,3,2,2,3,2,0,7,8,0,math,2,2.5,2.5,,,-7,False,Low,0.0,5.8999999999999995
0,0,18,1,1,1,3,3,3,3,1,1,1,4,0,0,1,0,0,1,1,1,0,5,3,3,1,1,1,7,16,15,17,math,4,3.0,1.0,,,1,True,High,4.25,6.4
0,0,17,0,0,0,3,2,2,2,1,1,1,2,0,0,1,1,0,1,1,1,0,4,3,3,2,3,2,4,9,10,10,math,2,2.5,2.5,,,1,True,Low,5.0,6.699999999999999
0,0,19,1,0,1,2,1,3,3,1,2,1,3,1,0,0,1,1,1,1,1,1,4,3,4,1,3,3,4,11,12,11,math,3,1.5,2.0,,,0,False,Medium-Low,3.6666666666666665,6.6
0,1,18,1,0,1,4,4,4,3,1,0,1,2,1,0,1,0,1,1,1,1,0,4,3,3,2,2,2,0,10,10,0,math,2,4.0,2.0,,,-10,False,Low,0.0,6.1
0,1,18,1,1,1,3,4,3,2,1,1,1,2,0,0,0,0,1,1,1,1,1,4,3,3,1,3,5,11,16,15,15,math,2,3.5,2.0,15.767041206359863,Low Risk,-1,False,High,7.5,8.0
0,0,17,1,0,0,2,2,0,0,1,0,1,2,1,0,1,0,0,1,1,1,1,3,3,1,1,2,4,0,9,8,0,math,2,2.0,1.5,,,-9,False,Low,0.0,5.999999999999999
0,0,18,1,0,1,2,3,0,2,0,1,1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,2,3,4,11,10,10,math,3,2.5,1.5,10.171648406982422,Medium Risk,-1,False,Low,3.3333333333333335,6.199999999999999
0,0,18,1,0,1,3,2,2,3,2,1,1,3,0,0,0,0,0,1,1,1,1,5,4,3,2,3,1,7,13,13,14,math,3,2.5,2.5,,,1,True,Medium-High,4.666666666666667,7.0
0,1,18,0,0,1,4,3,4,3,0,1,1,3,0,0,0,0,0,1,1,1,1,5,3,2,1,2,4,9,16,15,16,math,3,3.5,1.5,16.29945655822754,Low Risk,0,False,High,5.333333333333333,7.199999999999999
0,1,18,1,0,1,4,3,4,2,0,1,1,3,0,0,1,1,0,1,1,1,1,5,4,5,2,3,5,0,10,10,9,math,3,3.5,2.5,,,-1,False,Low,3.0,5.6
0,0,17,1,0,1,4,3,1,2,3,1,1,3,0,0,1,1,1,1,1,1,1,4,4,3,1,3,4,0,13,15,15,math,3,3.5,2.0,,,2,True,High,5.0,5.5
1,1,18,0,0,1,3,2,2,2,0,1,2,1,1,0,1,0,0,0,1,1,0,2,5,5,5,5,5,10,11,13,13,math,2,2.5,5.0,,,2,True,Medium-High,6.5,8.7
1,1,19,0,0,1,1,1,2,3,1,2,3,2,3,0,0,0,0,1,1,1,0,5,4,4,3,3,2,8,8,7,8,math,6,1.0,3.0,,,0,False,Low,1.3333333333333333,7.299999999999999
1,1,17,1,0,1,3,3,1,2,0,1,2,2,0,0,1,1,0,1,1,1,0,4,5,4,2,3,3,2,13,13,13,math,4,3.0,2.5,,,0,False,Medium-High,3.25,5.7
1,1,18,1,1,1,1,3,0,3,0,1,1,1,1,0,0,0,0,1,0,1,1,4,3,3,2,3,3,7,8,7,8,math,1,2.0,2.5,8.280609512329102,High Risk,0,False,Low,8.0,7.9
1,1,19,0,0,1,1,1,2,2,1,2,3,1,1,0,1,0,0,1,1,1,0,4,4,4,3,3,5,4,8,8,8,math,3,1.0,3.0,,,0,False,Low,2.6666666666666665,6.799999999999999
1,1,17,0,0,1,4,3,3,2,1,1,2,2,0,0,1,1,1,0,1,1,1,4,5,5,1,3,2,4,13,11,11,math,4,3.5,2.0,,,-2,False,Medium-Low,2.75,6.0
1,0,18,1,0,1,3,3,3,3,0,0,1,2,0,0,1,0,0,1,1,0,1,5,3,4,1,1,5,0,10,9,9,math,2,3.0,1.0,9.481550807952882,High Risk,-1,False,Low,4.5,5.6
1,0,17,0,0,1,4,4,4,3,2,0,2,2,0,0,1,1,1,1,1,1,0,4,3,3,1,2,5,4,12,13,13,math,4,4.0,1.5,,,1,True,Medium-High,3.25,5.8999999999999995
1,0,17,1,1,0,3,2,3,2,3,1,2,2,0,0,0,0,0,1,1,0,1,1,2,3,1,2,5,2,12,12,11,math,4,2.5,1.5,,,-1,False,Medium-Low,2.75,5.5
1,1,18,1,1,1,1,1,2,3,1,0,2,1,0,0,0,0,0,0,1,1,1,3,3,2,1,2,3,4,10,10,10,math,2,1.0,1.5,,,0,False,Low,5.0,6.499999999999999
1,0,18,1,1,1,1,1,0,3,0,0,2,3,0,0,0,0,0,1,1,1,0,5,3,2,1,1,4,0,18,16,16,math,6,1.0,1.0,,,-2,False,High,2.6666666666666665,4.4
1,0,18,0,1,0,1,4,0,2,0,1,3,2,0,0,0,0,0,1,1,0,1,4,3,4,1,4,5,0,13,13,13,math,6,2.5,2.5,,,0,False,Medium-High,2.1666666666666665,4.7
1,1,18,0,1,1,1,1,0,2,2,1,2,2,1,0,0,0,1,0,0,0,0,4,4,3,2,3,5,2,13,12,12,math,4,1.0,2.5,11.768663177490234,Medium Risk,-1,False,Medium-High,3.0,6.0
1,0,18,1,0,1,3,3,3,3,2,1,2,2,0,0,1,0,0,1,1,1,1,4,3,2,1,3,3,0,11,11,10,math,4,3.0,2.0,10.497210998535156,Medium Risk,-1,False,Low,2.5,5.2
1,0,17,1,1,1,4,4,0,0,0,1,1,2,0,0,1,1,1,1,1,1,1,2,3,4,1,1,1,0,16,15,15,math,2,4.0,1.0,,,-1,False,High,7.5,5.6
1,0,17,0,0,1,1,2,2,3,0,0,2,2,0,0,0,0,0,0,1,0,0,3,2,2,1,2,3,0,12,11,12,math,4,1.5,1.5,,,0,False,Medium-High,3.0,5.1
1,1,18,0,0,1,1,3,0,2,0,1,2,2,0,0,1,1,0,1,1,0,0,3,3,4,2,4,3,4,10,10,10,math,4,2.0,3.0,10.129780464172363,Medium Risk,0,False,Low,2.5,6.199999999999999
1,1,18,1,1,1,4,4,4,3,2,1,2,3,0,0,0,1,0,1,1,1,1,4,2,2,2,2,5,0,13,13,13,math,6,4.0,2.0,,,0,False,Medium-High,2.1666666666666665,4.6000000000000005
1,0,17,0,0,1,1,1,2,3,3,1,3,1,1,0,1,1,0,1,1,1,1,5,2,1,1,2,1,0,7,6,0,math,3,1.0,1.5,,,-7,False,Low,0.0,5.699999999999999
1,0,18,1,0,1,2,3,0,3,0,0,2,1,0,0,1,1,0,1,1,1,1,5,2,3,1,2,4,0,11,10,10,math,2,2.5,1.5,,,-1,False,Low,5.0,5.699999999999999
1,0,18,0,0,1,4,4,2,4,2,0,3,2,0,0,1,1,0,0,1,1,1,3,2,2,4,2,5,10,14,12,11,math,6,4.0,3.0,,,-3,False,Medium-Low,1.8333333333333333,6.800000000000001
1,0,19,1,1,1,3,2,3,3,1,2,2,2,2,0,0,0,1,1,1,0,1,3,2,2,1,1,3,4,7,7,9,math,4,2.5,1.0,,,2,True,Low,2.25,6.3999999999999995
1,1,18,0,1,1,1,2,0,3,2,0,3,1,0,0,1,1,1,1,0,1,1,4,3,3,2,3,3,3,14,12,12,math,3,1.5,2.5,,,-2,False,Medium-High,4.0,6.199999999999999
1,0,17,1,0,1,2,2,2,0,1,1,1,3,0,0,0,0,1,1,1,0,1,3,4,3,1,1,3,8,13,11,11,math,3,2.0,1.0,,,-2,False,Medium-Low,3.6666666666666665,6.8999999999999995
1,0,17,0,0,1,1,2,2,2,0,1,1,1,0,0,0,0,1,1,1,1,0,3,5,5,1,3,1,14,6,5,5,math,1,1.5,2.0,,,-1,False,Low,5.0,8.9
1,0,18,0,1,1,4,4,2,2,3,1,2,3,0,0,0,0,0,1,1,1,0,5,4,4,1,1,1,0,19,18,19,math,6,4.0,1.0,,,0,False,High,3.1666666666666665,4.4
1,0,18,0,0,1,1,1,2,2,1,1,4,3,0,0,0,0,0,1,1,1,0,4,3,2,1,2,4,2,8,8,10,math,12,1.0,1.5,,,2,True,Low,0.8333333333333334,3.0999999999999996
1,0,20,1,0,1,4,2,1,2,0,2,2,3,2,0,1,1,0,0,1,1,1,5,4,3,1,1,3,4,15,14,15,math,6,3.0,1.0,,,0,False,High,2.5,5.8
1,0,18,0,1,1,4,4,4,3,0,1,1,2,0,0,0,1,1,1,1,1,0,5,4,3,3,4,2,4,8,9,10,math,2,4.0,3.5,,,2,True,Low,5.0,6.8999999999999995
1,0,18,1,0,1,3,3,2,2,1,1,1,2,0,0,0,1,0,1,1,1,1,4,1,3,1,2,1,0,15,15,15,math,2,3.0,1.5,,,0,False,High,7.5,5.699999999999999
1,0,17,0,0,1,3,1,0,2,3,1,1,2,0,0,1,1,1,0,1,1,0,4,5,4,2,3,1,17,10,10,10,math,2,2.0,2.5,,,0,False,Low,5.0,9.3
1,1,18,1,0,1,4,4,4,4,1,0,1,2,0,0,0,1,1,0,1,1,0,3,2,4,1,4,2,4,15,14,14,math,2,4.0,2.5,,,-1,False,Medium-High,7.0,6.699999999999999
1,1,18,0,0,1,2,1,2,2,2,1,2,1,0,0,0,0,1,0,1,1,1,4,4,3,1,3,5,5,7,6,7,math,2,1.5,2.0,,,0,False,Low,3.5,6.8
1,1,17,1,0,1,2,3,2,3,1,0,2,2,0,0,0,0,1,1,1,1,0,4,4,3,1,1,3,2,11,11,10,math,4,2.5,1.0,,,-1,False,Low,2.5,5.4
1,1,19,0,0,1,1,1,2,3,2,1,2,1,1,0,0,0,0,1,1,0,0,4,3,2,1,3,5,0,6,5,0,math,2,1.0,2.0,,,-6,False,Low,0.0,6.1
1,1,18,0,0,1,4,2,2,2,1,0,2,1,1,0,0,1,0,1,1,0,0,5,4,3,4,3,3,14,6,5,5,math,2,3.0,3.5,,,-1,False,Low,2.5,9.2
1,0,18,0,0,1,2,2,0,2,2,1,2,3,0,0,0,1,0,1,1,0,0,5,3,3,1,3,4,2,10,9,10,math,6,2.0,2.0,,,0,False,Low,1.6666666666666667,5.000000000000001
1,0,18,0,0,1,4,4,4,0,3,1,3,1,0,0,1,1,1,1,1,1,1,4,4,3,2,2,5,7,6,5,6,math,3,4.0,2.0,,,0,False,Low,2.0,6.9
1,0,19,0,0,1,2,3,3,2,0,1,1,3,1,0,0,0,1,0,1,1,0,5,4,2,1,2,5,0,7,5,0,math,3,2.5,1.5,,,-7,False,Low,0.0,5.699999999999999
1,0,18,1,1,1,3,1,4,3,0,1,1,2,0,0,1,1,0,1,1,1,0,4,3,4,1,1,1,0,7,9,8,math,2,2.0,1.0,9.238886947631837,High Risk,1,True,Low,4.0,5.6
1,0,18,1,0,1,1,1,2,2,0,1,2,2,1,0,0,0,1,1,1,0,0,1,1,1,1,1,5,0,6,5,0,math,4,1.0,1.0,,,-6,False,Low,0.0,5.3
1,1,20,1,1,0,2,2,3,3,0,2,1,2,2,0,1,1,0,1,1,0,0,5,5,4,4,5,4,11,9,9,9,math,2,2.0,4.5,,,0,False,Low,4.5,9.1
1,1,17,1,1,1,3,1,3,3,0,1,2,1,0,0,0,0,0,0,1,1,0,2,4,5,3,4,2,3,14,16,16,math,2,2.0,3.5,,,2,True,High,8.0,6.7
1,1,21,0,0,1,1,1,2,2,0,2,1,1,3,0,0,0,0,0,1,0,0,5,5,3,3,3,3,3,10,8,7,math,1,1.0,3.0,,,-3,False,Low,7.0,7.799999999999999
1,1,18,0,1,1,3,2,3,2,0,1,3,1,0,0,0,0,0,0,1,1,0,4,4,1,3,4,5,0,11,12,10,math,3,2.5,3.5,,,-1,False,Low,3.3333333333333335,5.8
1,1,19,1,1,1,1,1,2,0,0,0,1,1,0,0,0,0,0,1,1,1,0,3,2,3,3,3,5,5,8,9,9,math,1,1.0,3.0,9.966000995635987,High Risk,1,True,Low,9.0,7.300000000000001
0,0,18,1,0,0,4,4,0,4,0,1,2,2,0,1,0,0,0,1,1,0,0,4,3,4,1,1,3,4,0,11,11,portuguese,4,4.0,1.0,,,11,True,Medium-Low,2.75,5.8
0,0,17,1,0,1,1,1,0,2,0,0,1,2,0,0,1,0,0,0,1,1,0,5,3,3,1,1,3,2,9,11,11,portuguese,2,1.0,1.0,,,2,True,Medium-Low,5.5,6.0
0,0,15,1,1,1,1,1,0,2,2,1,1,2,0,1,0,0,0,1,1,1,0,4,3,2,2,3,3,6,12,13,12,portuguese,2,1.0,2.5,,,0,False,Medium-High,6.0,7.1
0,0,15,1,0,1,4,2,1,3,1,1,1,3,0,0,1,0,1,1,1,1,1,3,2,2,1,1,5,0,14,14,14,portuguese,3,3.0,1.0,,,0,False,Medium-High,4.666666666666667,5.3
0,0,16,1,0,1,3,3,2,2,1,0,1,2,0,0,1,0,0,1,1,0,0,4,3,2,1,2,5,0,11,13,13,portuguese,2,3.0,1.5,,,2,True,Medium-High,6.5,5.699999999999999
0,1,16,1,1,1,4,3,3,2,3,1,1,2,0,0,1,0,1,1,1,1,0,5,4,2,1,2,5,6,12,12,13,portuguese,2,3.5,1.5,,,1,True,Medium-High,6.5,6.8999999999999995
0,1,16,1,1,1,2,2,2,2,1,1,1,2,0,0,0,0,0,1,1,1,0,4,4,4,1,1,3,0,13,12,13,portuguese,2,2.0,1.0,,,0,False,Medium-High,6.5,5.6
0,0,17,1,0,0,4,4,2,4,1,1,2,2,0,1,1,0,0,1,1,0,0,4,1,4,1,1,1,2,10,13,13,portuguese,4,4.0,1.0,,,3,True,Medium-High,3.25,5.4
0,1,15,1,1,0,3,2,3,2,1,1,1,2,0,0,1,0,0,1,1,1,0,4,2,2,1,1,1,0,15,16,17,portuguese,2,2.5,1.0,,,2,True,High,8.5,5.6
0,1,15,1,0,1,3,4,2,2,1,1,1,2,0,0,1,0,1,1,1,1,0,5,5,1,1,1,5,0,12,12,13,portuguese,2,3.5,1.0,,,1,True,Medium-High,6.5,5.6
0,0,15,1,0,1,4,4,4,1,3,1,1,2,0,0,1,0,0,1,1,1,0,3,3,3,1,2,2,2,14,14,14,portuguese,2,4.0,1.5,14.507396755218505,Low Risk,0,False,Medium-High,7.0,6.1
0,0,15,1,0,1,2,1,3,2,3,0,3,3,0,0,1,0,1,1,1,1,0,5,2,2,1,1,4,0,10,12,13,portuguese,9,1.5,1.0,,,3,True,Medium-High,1.4444444444444444,3.5
